# Version: 1
# Created by: Brainsight 2.3.10
# Units: millimetres
# Encoding: UTF-8
# Notes: Each column is delimited by a tab.
# Date	Time	Polaris Frame Number	Calibration/Tracker Name	x	y	z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2
2019-03-22	14:10:32.292	24046	ST1089	256.763	157.302	-910.467	-0.837	0.528	-0.143	-0.501	-0.845	-0.186	-0.219	-0.084	0.972
2019-03-22	14:10:32.292	24046	70mm alpha	149.185	143.319	136.246	-0.885	0.350	0.306	-0.367	-0.930	0.002	0.286	-0.110	0.952
2019-03-22	14:10:32.342	24049	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.342	24049	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.342	24049	LCT371	7.348	292.527	-1002.909	-0.688	0.512	-0.514	-0.254	-0.833	-0.491	-0.680	-0.207	0.703
2019-03-22	14:10:32.342	24049	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.342	24049	ST1089	256.753	157.281	-910.440	-0.837	0.528	-0.144	-0.501	-0.845	-0.186	-0.220	-0.084	0.972
2019-03-22	14:10:32.342	24049	70mm alpha	149.445	143.895	136.292	-0.883	0.359	0.304	-0.375	-0.927	0.005	0.284	-0.110	0.953
2019-03-22	14:10:32.392	24052	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.392	24052	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.392	24052	LCT371	7.404	293.043	-1002.627	-0.685	0.519	-0.511	-0.256	-0.828	-0.498	-0.682	-0.210	0.700
2019-03-22	14:10:32.392	24052	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.392	24052	ST1089	256.744	157.281	-910.442	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.084	0.972
2019-03-22	14:10:32.392	24052	70mm alpha	149.621	144.664	136.234	-0.880	0.367	0.302	-0.383	-0.924	0.008	0.282	-0.109	0.953
2019-03-22	14:10:32.443	24055	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.443	24055	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.443	24055	LCT371	7.269	293.446	-1002.300	-0.682	0.526	-0.508	-0.257	-0.823	-0.506	-0.685	-0.214	0.697
2019-03-22	14:10:32.443	24055	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.443	24055	ST1089	256.749	157.288	-910.426	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.085	0.972
2019-03-22	14:10:32.443	24055	70mm alpha	149.835	145.367	136.397	-0.878	0.375	0.298	-0.390	-0.921	0.011	0.278	-0.107	0.955
2019-03-22	14:10:32.493	24058	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.493	24058	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.493	24058	LCT371	7.142	293.919	-1001.969	-0.679	0.533	-0.505	-0.259	-0.818	-0.514	-0.687	-0.218	0.693
2019-03-22	14:10:32.493	24058	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.493	24058	ST1089	256.756	157.294	-910.433	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.085	0.972
2019-03-22	14:10:32.493	24058	70mm alpha	150.120	146.072	136.492	-0.875	0.384	0.294	-0.397	-0.918	0.014	0.275	-0.105	0.956
2019-03-22	14:10:32.544	24061	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.544	24061	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.544	24061	LCT371	7.030	294.414	-1001.760	-0.676	0.539	-0.502	-0.261	-0.813	-0.521	-0.689	-0.221	0.690
2019-03-22	14:10:32.544	24061	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.544	24061	ST1089	256.752	157.293	-910.399	-0.837	0.528	-0.145	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:32.544	24061	70mm alpha	150.398	146.900	136.498	-0.873	0.391	0.291	-0.405	-0.914	0.016	0.273	-0.103	0.957
2019-03-22	14:10:32.594	24067	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.594	24067	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.594	24067	LCT371	6.857	294.855	-1001.287	-0.672	0.548	-0.499	-0.261	-0.805	-0.532	-0.693	-0.227	0.684
2019-03-22	14:10:32.594	24067	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.594	24067	ST1089	256.762	157.295	-910.450	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.085	0.972
2019-03-22	14:10:32.594	24067	70mm alpha	150.662	147.746	136.409	-0.870	0.403	0.284	-0.414	-0.910	0.022	0.268	-0.098	0.959
2019-03-22	14:10:32.657	24070	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.657	24070	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.657	24070	LCT371	7.005	295.002	-1000.621	-0.669	0.555	-0.495	-0.261	-0.799	-0.542	-0.696	-0.233	0.679
2019-03-22	14:10:32.657	24070	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.657	24070	ST1089	256.782	157.296	-910.431	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.085	0.972
2019-03-22	14:10:32.657	24070	70mm alpha	150.760	148.095	136.328	-0.868	0.412	0.278	-0.422	-0.906	0.025	0.262	-0.095	0.960
2019-03-22	14:10:32.707	24073	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.707	24073	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.707	24073	LCT371	7.467	294.860	-999.760	-0.666	0.561	-0.493	-0.261	-0.793	-0.550	-0.699	-0.237	0.675
2019-03-22	14:10:32.707	24073	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.707	24073	ST1089	256.803	157.318	-910.445	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.085	0.972
2019-03-22	14:10:32.707	24073	70mm alpha	150.521	147.887	136.132	-0.866	0.420	0.273	-0.429	-0.903	0.030	0.259	-0.091	0.962
2019-03-22	14:10:32.758	24076	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.758	24076	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.758	24076	LCT371	8.093	294.383	-998.685	-0.662	0.566	-0.491	-0.260	-0.788	-0.558	-0.702	-0.242	0.669
2019-03-22	14:10:32.758	24076	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.758	24076	ST1089	256.801	157.314	-910.391	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:32.758	24076	70mm alpha	150.102	147.204	136.220	-0.864	0.427	0.267	-0.435	-0.900	0.033	0.254	-0.088	0.963
2019-03-22	14:10:32.808	24079	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.808	24079	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.808	24079	LCT371	8.940	293.745	-997.417	-0.660	0.571	-0.489	-0.259	-0.783	-0.565	-0.705	-0.246	0.665
2019-03-22	14:10:32.808	24079	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.808	24079	ST1089	256.794	157.311	-910.358	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:10:32.808	24079	70mm alpha	149.565	146.157	136.238	-0.862	0.434	0.262	-0.441	-0.897	0.036	0.250	-0.085	0.964
2019-03-22	14:10:32.858	24082	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.858	24082	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.858	24082	LCT371	10.007	293.086	-996.145	-0.658	0.575	-0.487	-0.258	-0.779	-0.571	-0.707	-0.250	0.661
2019-03-22	14:10:32.858	24082	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.858	24082	ST1089	256.797	157.315	-910.365	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:10:32.858	24082	70mm alpha	148.914	145.017	135.924	-0.861	0.440	0.257	-0.446	-0.894	0.038	0.247	-0.082	0.966
2019-03-22	14:10:32.908	24085	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.908	24085	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.908	24085	LCT371	11.028	292.160	-994.956	-0.656	0.578	-0.486	-0.257	-0.776	-0.576	-0.710	-0.253	0.657
2019-03-22	14:10:32.908	24085	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.908	24085	ST1089	256.793	157.315	-910.373	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:10:32.908	24085	70mm alpha	148.027	143.723	135.752	-0.860	0.444	0.253	-0.449	-0.893	0.041	0.244	-0.078	0.967
2019-03-22	14:10:32.958	24088	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.958	24088	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.958	24088	LCT371	11.852	290.885	-994.003	-0.654	0.581	-0.484	-0.255	-0.772	-0.582	-0.712	-0.258	0.653
2019-03-22	14:10:32.958	24088	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:32.958	24088	ST1089	256.787	157.309	-910.376	-0.837	0.528	-0.145	-0.500	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:10:32.958	24088	70mm alpha	146.929	142.760	135.586	-0.859	0.449	0.248	-0.453	-0.890	0.043	0.240	-0.076	0.968
2019-03-22	14:10:33.009	24091	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.009	24091	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.009	24091	LCT371	12.195	289.464	-993.415	-0.653	0.583	-0.483	-0.251	-0.768	-0.588	-0.714	-0.263	0.649
2019-03-22	14:10:33.009	24091	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.009	24091	ST1089	256.792	157.308	-910.426	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.221	-0.085	0.972
2019-03-22	14:10:33.009	24091	70mm alpha	145.746	142.227	135.326	-0.858	0.453	0.240	-0.456	-0.889	0.046	0.234	-0.070	0.970
2019-03-22	14:10:33.059	24094	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.059	24094	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.059	24094	LCT371	12.045	287.937	-993.273	-0.652	0.585	-0.482	-0.247	-0.765	-0.595	-0.717	-0.269	0.643
2019-03-22	14:10:33.059	24094	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.059	24094	ST1089	256.791	157.310	-910.409	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:33.059	24094	70mm alpha	144.624	142.142	135.329	-0.859	0.457	0.233	-0.459	-0.887	0.047	0.228	-0.066	0.971
2019-03-22	14:10:33.109	24097	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.109	24097	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.109	24097	LCT371	11.508	286.296	-993.347	-0.652	0.586	-0.481	-0.241	-0.762	-0.601	-0.719	-0.277	0.638
2019-03-22	14:10:33.109	24097	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.109	24097	ST1089	256.788	157.319	-910.403	-0.837	0.528	-0.145	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:33.109	24097	70mm alpha	143.571	142.451	135.195	-0.859	0.460	0.223	-0.462	-0.886	0.049	0.220	-0.061	0.974
2019-03-22	14:10:33.160	24100	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.160	24100	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.160	24100	LCT371	10.680	284.566	-993.597	-0.652	0.586	-0.481	-0.234	-0.758	-0.608	-0.721	-0.284	0.631
2019-03-22	14:10:33.160	24100	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.160	24100	ST1089	256.771	157.307	-910.398	-0.837	0.528	-0.145	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:33.160	24100	70mm alpha	142.504	142.834	135.324	-0.860	0.463	0.214	-0.464	-0.885	0.050	0.212	-0.056	0.976
2019-03-22	14:10:33.210	24103	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.210	24103	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.210	24103	LCT371	9.721	282.679	-994.044	-0.652	0.587	-0.481	-0.226	-0.755	-0.615	-0.724	-0.292	0.625
2019-03-22	14:10:33.210	24103	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.210	24103	ST1089	256.764	157.296	-910.393	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.222	-0.085	0.971
2019-03-22	14:10:33.210	24103	70mm alpha	141.262	143.407	135.491	-0.861	0.465	0.204	-0.465	-0.884	0.052	0.205	-0.050	0.978
2019-03-22	14:10:33.271	24106	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.271	24106	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.271	24106	LCT371	8.838	280.732	-994.633	-0.652	0.587	-0.480	-0.220	-0.752	-0.621	-0.725	-0.300	0.620
2019-03-22	14:10:33.271	24106	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.271	24106	ST1089	256.773	157.300	-910.411	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:10:33.271	24106	70mm alpha	139.863	144.233	135.402	-0.862	0.467	0.195	-0.467	-0.883	0.053	0.197	-0.046	0.979
2019-03-22	14:10:33.321	24109	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.321	24109	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.321	24109	LCT371	8.340	279.393	-995.168	-0.652	0.587	-0.479	-0.217	-0.751	-0.624	-0.726	-0.303	0.617
2019-03-22	14:10:33.321	24109	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.321	24109	ST1089	256.771	157.304	-910.418	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.220	-0.085	0.972
2019-03-22	14:10:33.321	24109	70mm alpha	138.749	144.866	135.304	-0.863	0.469	0.191	-0.467	-0.882	0.054	0.194	-0.042	0.980
2019-03-22	14:10:33.371	24112	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.371	24112	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.371	24112	LCT371	8.233	279.178	-995.570	-0.652	0.587	-0.480	-0.217	-0.751	-0.623	-0.726	-0.302	0.617
2019-03-22	14:10:33.371	24112	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.371	24112	ST1089	256.775	157.317	-910.402	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.220	-0.085	0.972
2019-03-22	14:10:33.371	24112	70mm alpha	138.411	145.217	135.373	-0.863	0.468	0.192	-0.467	-0.883	0.054	0.195	-0.043	0.980
2019-03-22	14:10:33.422	24115	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.422	24115	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.422	24115	LCT371	8.219	279.848	-995.839	-0.652	0.587	-0.480	-0.220	-0.753	-0.621	-0.726	-0.300	0.620
2019-03-22	14:10:33.422	24115	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.422	24115	ST1089	256.790	157.330	-910.402	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:33.422	24115	70mm alpha	138.853	145.469	135.430	-0.863	0.467	0.195	-0.466	-0.883	0.054	0.197	-0.044	0.979
2019-03-22	14:10:33.472	24118	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.472	24118	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.472	24118	LCT371	8.133	280.927	-996.024	-0.652	0.586	-0.481	-0.222	-0.754	-0.618	-0.725	-0.296	0.622
2019-03-22	14:10:33.472	24118	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.472	24118	ST1089	256.796	157.342	-910.401	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:33.472	24118	70mm alpha	139.692	145.669	135.567	-0.862	0.465	0.199	-0.465	-0.884	0.053	0.201	-0.047	0.979
2019-03-22	14:10:33.522	24121	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.522	24121	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.522	24121	LCT371	8.383	282.516	-996.204	-0.652	0.585	-0.481	-0.228	-0.757	-0.612	-0.723	-0.290	0.627
2019-03-22	14:10:33.522	24121	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.522	24121	ST1089	256.795	157.337	-910.390	-0.837	0.528	-0.144	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:33.522	24121	70mm alpha	140.809	145.898	135.566	-0.862	0.463	0.207	-0.463	-0.885	0.051	0.207	-0.051	0.977
2019-03-22	14:10:33.572	24124	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.572	24124	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.572	24124	LCT371	8.886	284.822	-996.276	-0.652	0.585	-0.483	-0.235	-0.761	-0.605	-0.721	-0.281	0.633
2019-03-22	14:10:33.572	24124	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.572	24124	ST1089	256.794	157.336	-910.389	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.221	-0.085	0.972
2019-03-22	14:10:33.572	24124	70mm alpha	142.442	145.712	135.701	-0.861	0.460	0.217	-0.461	-0.886	0.051	0.216	-0.057	0.975
2019-03-22	14:10:33.623	24127	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.623	24127	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.623	24127	LCT371	9.652	288.020	-996.176	-0.651	0.582	-0.486	-0.243	-0.767	-0.593	-0.719	-0.268	0.641
2019-03-22	14:10:33.623	24127	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.623	24127	ST1089	256.814	157.342	-910.398	-0.837	0.528	-0.144	-0.501	-0.845	-0.187	-0.220	-0.084	0.972
2019-03-22	14:10:33.623	24127	70mm alpha	144.775	145.094	135.685	-0.861	0.454	0.231	-0.455	-0.889	0.051	0.228	-0.062	0.972
2019-03-22	14:10:33.673	24130	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.673	24130	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.673	24130	LCT371	10.613	291.914	-995.982	-0.651	0.579	-0.491	-0.251	-0.775	-0.580	-0.716	-0.255	0.650
2019-03-22	14:10:33.673	24130	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.673	24130	ST1089	256.805	157.341	-910.377	-0.837	0.528	-0.145	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:33.673	24130	70mm alpha	147.831	144.077	135.728	-0.860	0.446	0.247	-0.449	-0.892	0.049	0.242	-0.069	0.968
2019-03-22	14:10:33.724	24133	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.724	24133	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.724	24133	LCT371	11.531	295.974	-995.671	-0.652	0.575	-0.495	-0.258	-0.782	-0.568	-0.713	-0.242	0.658
2019-03-22	14:10:33.724	24133	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.724	24133	ST1089	256.795	157.335	-910.349	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.222	-0.084	0.971
2019-03-22	14:10:33.724	24133	70mm alpha	151.231	142.817	135.637	-0.861	0.438	0.261	-0.441	-0.896	0.047	0.254	-0.075	0.964
2019-03-22	14:10:33.774	24136	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.774	24136	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.774	24136	LCT371	12.550	299.724	-995.396	-0.651	0.571	-0.500	-0.264	-0.788	-0.556	-0.711	-0.230	0.664
2019-03-22	14:10:33.774	24136	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.774	24136	ST1089	256.793	157.330	-910.352	-0.837	0.528	-0.145	-0.501	-0.845	-0.188	-0.221	-0.085	0.971
2019-03-22	14:10:33.774	24136	70mm alpha	154.262	141.587	135.321	-0.861	0.430	0.273	-0.434	-0.900	0.047	0.266	-0.079	0.961
2019-03-22	14:10:33.825	24139	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.825	24139	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.825	24139	LCT371	13.517	302.519	-995.091	-0.651	0.569	-0.502	-0.270	-0.792	-0.548	-0.709	-0.221	0.669
2019-03-22	14:10:33.825	24139	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.825	24139	ST1089	256.809	157.330	-910.372	-0.837	0.528	-0.145	-0.501	-0.845	-0.187	-0.221	-0.084	0.972
2019-03-22	14:10:33.825	24139	70mm alpha	156.497	140.656	135.012	-0.860	0.425	0.283	-0.431	-0.901	0.046	0.275	-0.082	0.958
2019-03-22	14:10:33.875	24142	CB1175	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.875	24142	CT677	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
2019-03-22	14:10:33.875	24142	LCT371	14.359	304.313	-994.915	-0.651	0.569	-0.503	-0.275	-0.794	-0.542	-0.708	-0.214	0.673
2019-03-22	14:10:33.875	24142	P1381	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)	(null)
